endTime,artistName,trackName,msPlayed
2021-07-11 17:11,Shakira,Hips Don't Lie (feat. Wyclef Jean),23235
2021-07-11 17:11,Shakira,Hips Don't Lie (feat. Wyclef Jean),5136
2021-07-11 17:40,Shakira,Hips Don't Lie (feat. Wyclef Jean),109943
2021-07-11 17:41,Gente De Zona,La Gozadera - The Official 2021 Conmebol Copa America (TM) Song,70320
2021-07-11 17:45,Shakira,Hips Don't Lie (feat. Wyclef Jean),218093
2021-07-11 17:49,Prince Royce,Dec. 21,211831
2021-07-11 17:51,Kany García,Búscame,157248
2021-07-11 17:53,Jenni Rivera,Inolvidable,106043
2021-07-11 17:58,Camilo,Vida de Rico,106063
2021-07-12 15:55,SAYGRACE,Boys Ain't Shit,138748
2021-07-12 16:03,Madison Beer,Selfish,223270
2021-07-12 16:33,Fousheé,Deep End,141223
2021-07-12 16:36,WILLOW,Wait a Minute!,196520
2021-07-12 16:38,BAYLI,sushi for breakfast,127037
2021-07-12 16:44,Rybirths,Last Hours,275744
2021-07-12 16:47,Saweetie,Back to the Streets (feat. Jhené Aiko),189496
2021-07-12 16:50,Pink Sweat$,Ride with Me,165114
2021-07-12 16:53,Demi Lovato,I Love Me,168499
2021-07-12 17:08,Camilo,Vida de Rico,81651
2021-07-12 17:09,Daddy Yankee,De Vuelta Pa' La Vuelta,82122
2021-07-12 17:12,RBD,Ser O Parecer,154841
2021-07-15 16:05,RBD,Ser O Parecer,10017
2021-07-15 16:06,Camilo,Millones,5100
2021-07-15 16:08,Shakira,Hips Don't Lie (feat. Wyclef Jean),147016
2021-07-15 16:10,Daya,First Time,146910
2021-07-15 16:14,PRETTYMUCH,Phases,215759
2021-07-15 16:18,Paige,Goodbye,168826
2021-07-15 16:21,Lauren Presley,A Little Longer,178464
2021-07-15 16:22,Sody,Bedroom Ceiling - Ouse Remix,60865
2021-07-15 16:26,Regard,You,79103
2021-07-21 07:38,Regard,You,154611
2021-07-21 07:42,Sara Kays,Remember That Night?,227186
2021-07-21 07:45,ZAYN,PILLOWTALK,202746
2021-07-21 07:47,Alec Benjamin,The Way You Felt,128898
2021-07-21 07:50,Alec Benjamin,The Way You Felt,41280
2021-07-23 15:47,Alec Benjamin,The Way You Felt,13046
2021-07-23 15:50,Dua Lipa,Break My Heart,221820
2021-07-23 15:53,The Greys,Good Love,186063
2021-07-23 15:58,Alina Baraz,To Me,257055
2021-07-23 16:00,JP Saxe,The Few Things (With Charlotte Lawrence),158785
2021-07-23 16:01,AJ Mitchell,Slow Dance (feat. Ava Max),5576
2021-07-23 16:01,The Marías,Calling U Back,6520
2021-07-23 16:01,Dasha,Nervous,10452
2021-07-23 16:01,John Splithoff,Fahrenheit,10475
2021-07-23 16:05,Post Malone,Circles,213045
2021-07-23 16:06,FLETCHER,She Said,680
2021-07-23 16:06,Madison Olds,Cliché of Falling In Love,56145
2021-07-23 16:12,Dua Lipa,Levitating (feat. DaBaby),29258
2021-07-23 17:06,Dua Lipa,Levitating (feat. DaBaby),182878
2021-07-23 17:10,Justin Bieber,Peaches (feat. Daniel Caesar & Giveon),198081
2021-07-23 17:14,J Balvin,UN DIA (ONE DAY) (Feat. Tainy),232253
2021-07-23 17:23,Regard,You,233386
2021-07-23 17:26,Dua Lipa,Don't Start Now,183290
2021-07-23 17:28,Pitbull,Timber (feat. Ke$ha),96927
2021-07-23 17:28,Dua Lipa,Fever,14946
2021-07-23 17:48,FLETCHER,Bitter,1680
2021-07-26 04:44,FLETCHER,Bitter,193304
2021-07-26 04:46,The Kid LAROI,WITHOUT YOU (with Miley Cyrus),127067
2021-07-26 04:49,Miley Cyrus,Prisoner (feat. Dua Lipa),169333
2021-07-26 04:53,Taylor Swift,Wildest Dreams,220440
2021-07-26 04:57,Pop Smoke,Demeanor (feat. Dua Lipa),88066
2021-07-26 17:20,Taylor Swift,evermore (feat. Bon Iver),7626
2021-07-26 17:20,Pop Smoke,Demeanor (feat. Dua Lipa),84220
2021-07-26 17:23,Chris Brown,Back To Sleep REMIX (feat. Usher & ZAYN),2474
2021-07-26 17:23,Dua Lipa,Physical,189290
2021-07-26 17:27,Dua Lipa,Be the One,202914
2021-07-26 17:28,Ariana Grande,fake smile,75967
2021-07-26 17:28,Calvin Harris,One Kiss (with Dua Lipa) - Oliver Heldens Remix,19664
2021-07-26 17:29,Anitta,Loco,50042
2021-07-26 17:31,Dua Lipa,Hallucinate,89156
2021-07-26 17:33,Charli XCX,5 in the Morning,157241
2021-07-26 17:36,Dua Lipa,New Rules,193199
2021-07-26 17:42,Dua Lipa,New Rules,11415
2021-07-26 17:42,Taylor Swift,my tears ricochet,2536
2021-07-26 17:45,ZAYN,PILLOWTALK,1482
2021-07-26 17:45,Dua Lipa,Love Is Religion (The Blessed Madonna Remix) [Mixed],190124
2021-07-26 17:49,Dua Lipa,Love Again,258004
2021-07-26 17:50,Ariana Grande,7 rings,15272
2021-07-26 17:53,Ariana Grande,7 rings,177265
2021-07-26 17:54,Dua Lipa,IDGAF - Hazers Remix,69490
2021-07-26 17:57,Lunay,TODO O NADA,208000
2021-07-26 18:01,Charli XCX,claws,7089
2021-07-26 18:01,Dua Lipa,Cool,187417
2021-07-26 18:01,Dua Lipa,Boys Will Be Boys,1641
2021-07-27 08:30,Charli XCX,claws,147105
2021-07-27 08:34,Harry Styles,Sweet Creature,224866
2021-07-27 08:37,The Weeknd,Save Your Tears (with Ariana Grande) (Remix),191013
2021-07-27 08:40,Madison Beer,BOYSHIT,160397
2021-07-27 08:49,MARINA,Man's World,132948
2021-07-27 10:37,MARINA,Man's World,221801
2021-07-27 10:40,Miley Cyrus,Angels Like You,134676
2021-07-27 10:43,Dua Lipa,Levitating (feat. DaBaby),54840
2021-07-27 10:47,Dua Lipa,Levitating (feat. DaBaby),111654
2021-07-27 10:49,Sabrina Carpenter,"Let Me Move You - From the Netflix film ""Work It""",23
2021-07-27 10:49,Sabrina Carpenter,"Let Me Move You - From the Netflix film ""Work It""",116955
2021-07-27 10:49,Rina Sawayama,LUCID,72
2021-07-27 10:49,Rina Sawayama,LUCID,28503
2021-07-27 10:52,Doja Cat,Kiss Me More (feat. SZA),167517
2021-07-27 10:53,Ariana Grande,34+35,60221
2021-07-27 12:13,Ariana Grande,34+35,171025
2021-07-27 12:16,Miley Cyrus,Prisoner (feat. Dua Lipa),3274
2021-07-28 16:56,Danna Paola,Calla Tú,33282
2021-07-29 14:10,Danna Paola,Calla Tú,153282
2021-07-29 14:11,Ava Max,EveryTime I Cry,20409
2021-07-29 14:52,Ava Max,EveryTime I Cry,5140
2021-07-29 14:54,Dua Lipa,We're Good,0
2021-07-29 14:54,Katy Perry,Tucked,97197
2021-07-29 14:54,Miley Cyrus,Midnight Sky,2464
2021-07-29 14:54,Aly & AJ,Potential Breakup Song,4578
2021-07-29 14:54,Sigrid,Mirror,0
2021-07-29 14:54,Kali Uchis,Dead To Me,5546
2021-07-29 14:55,Luísa Sonza,MODO TURBO,14263
2021-07-29 14:55,Kim Petras,Malibu,30762
2021-07-29 14:55,Nick Jonas,This Is Heaven,1382
2021-07-29 14:55,Katy Perry,Not the End of the World,0
2021-07-29 14:55,Topic,Chain My Heart,0
2021-07-29 14:55,Joel Corry,Lonely,0
2021-07-29 14:56,HRVY,Personal,143
2021-07-29 14:56,Rex Orange County,Best Friend,750
2021-07-29 14:56,Saweetie,Sway With Me (with GALXARA),15723
2021-07-29 14:57,Jennifer Lopez,Pa Ti,55216
2021-07-29 14:57,Joshua Bassett,Lie Lie Lie,15581
2021-07-29 14:59,Paloma Mami,For Ya,3338
2021-07-29 14:59,Little Mix,Not a Pop Song,2575
2021-07-29 14:59,Billie Eilish,Therefore I Am,112378
2021-07-29 14:59,Kim Petras,Heart to Break,1670
2021-07-29 15:01,FINNEAS,Let's Fall in Love for the Night,1147
2021-07-29 15:01,Zedd,365,108351
2021-07-29 15:03,Conan Gray,Overdrive,928
2021-07-29 15:03,Alok,Don't Say Goodbye (feat. Tove Lo),0
2021-07-29 15:03,Dua Lipa,Fever,107111
2021-07-29 15:03,Kylie Minogue,Magic,3210
2021-07-29 15:03,Iggy Azalea,Dance Like Nobody's Watching,303
2021-07-29 15:06,Lil Nas X,INDUSTRY BABY (feat. Jack Harlow),212000
2021-07-29 15:09,Camila Cabello,Don't Go Yet,164842
2021-07-29 15:13,The Kid LAROI,NOT SOBER (feat. Polo G & Stunna Gambino),216000
2021-07-29 15:16,Swedish House Mafia,Lifetime (with Ty Dolla $ign & 070 Shake),186805
2021-07-29 15:17,Smiley,Over The Top (feat. Drake),54369
2021-07-29 15:21,Lorde,Stoned at the Nail Salon,266432
2021-07-29 15:25,Khalid,New Normal,198765
2021-07-29 15:27,Belly,Better Believe,135464
2021-07-29 15:28,Pop Smoke,Questions,44590
2021-07-29 15:28,Bazzi,I Like That,47087
2021-07-29 15:29,Brittany Howard,Stay High - Childish Gambino Version,53684
2021-07-29 15:30,Lil Tecca,MONEY ON ME,30003
2021-07-29 15:39,Lil Tecca,MONEY ON ME,6609
2021-07-29 15:40,Dave,System (feat. WizKid),16691
2021-07-29 15:44,Dave,System (feat. WizKid),164859
2021-07-29 15:45,James Blake,Say What You Will,67468
2021-08-02 09:55,James Blake,Say What You Will,41587
2021-08-02 09:56,Billie Eilish,Billie Bossa Nova,7580
2021-08-02 09:56,Prentiss,hazel eyes,69136
2021-08-02 09:59,G-Eazy,At Will (feat. EST Gee),164284
2021-08-02 10:00,Skepta,Nirvana,57591
2021-08-02 10:01,Ant Clemons,Appreciation,30232
2021-08-02 10:01,Dan + Shay,Lying,44842
2021-08-02 10:03,Yung Fazo,Adding,94580
2021-08-02 10:04,Toosii,spin music (feat. Fivio Foreign),7179
2021-08-02 10:04,Stunna Gambino,ZAZA,42257
2021-08-02 10:05,Parmalee,Only You,94386
2021-08-02 10:08,One Direction,Best Song Ever,178195
2021-08-02 10:09,Maroon 5,Animals,4532
2021-08-02 10:18,Marshmello,FRIENDS,68103
2021-08-02 11:54,Marshmello,FRIENDS,134712
2021-08-02 11:58,Katy Perry,Dark Horse,215672
2021-08-02 12:02,Maroon 5,Animals,231013
2021-08-02 12:04,Icona Pop,I Love It (feat. Charli XCX),157152
2021-08-02 12:07,Sean Paul,No Lie,99729
2021-08-02 12:15,Sean Paul,No Lie,28123
2021-08-03 16:50,Sean Paul,No Lie,93865
2021-08-03 16:53,Carly Rae Jepsen,Call Me Maybe,193400
2021-08-03 16:57,Taylor Swift,Shake It Off,219200
2021-08-03 17:01,John Newman,Love Me Again,239894
2021-08-03 17:05,Selena Gomez,Same Old Love,229080
2021-08-03 17:08,Maroon 5,Misery,216200
2021-08-03 17:10,Swedish House Mafia,Don't You Worry Child - Radio Edit,86210
2021-08-03 17:14,Sam Smith,I'm Not The Only One,239316
2021-08-03 17:17,MAGIC!,Rude,224840
2021-08-03 17:23,Shakira,Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song] (feat. Freshlyground),171426
2021-08-06 11:47,Shakira,Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song] (feat. Freshlyground),31570
2021-08-06 11:47,Rihanna,We Found Love,17451
2021-08-06 16:23,Rihanna,We Found Love,197798
2021-08-06 16:25,Taylor Swift,22,118498
2021-08-06 16:28,Katy Perry,Firework,227893
2021-08-06 16:31,Jason Derulo,Talk Dirty (feat. 2 Chainz),177685
2021-08-06 16:32,Selena Gomez,Same Old Love,63663
2021-08-06 16:34,Andrea Chahayed,Right Where You Like,89912
2021-08-06 16:35,Joshoo,Slip and Slide,55045
2021-08-06 16:35,Caroline Loveglow,Patience Etc...,18656
2021-08-06 17:14,Caroline Loveglow,Patience Etc...,8613
2021-08-06 17:16,DJ Snake,Selfish Love (with Selena Gomez),149042
2021-08-06 17:17,DMX,X Gon' Give It To Ya,1175
2021-08-06 17:19,DMX,X Gon' Give It To Ya,144922
2021-08-06 17:20,Travis Scott,THE PLAN,68685
2021-08-06 17:23,DJ Snake,Loco Contigo (feat. J. Balvin & Tyga),185194
2021-08-06 17:27,Maluma,Hawái,197931
2021-08-06 17:30,50 Cent,P.I.M.P. - Snoop Dogg Remix,232368
2021-08-06 17:34,Sech,911,215891
2021-08-06 17:34,Sech,911,2648
2021-08-06 17:34,J. Cole,9 5 . s o u t h,196
2021-08-06 17:34,Lady Gaga,911,1345
2021-08-06 17:35,MARINA,About Love - From The Netflix Film “To All The Boys: P.S. I Still Love You”,1603
2021-08-06 17:35,Eric Bellinger,9 Lives (Certified West Coast Killer) (feat. Too $hort & Ty$),5493
2021-08-06 17:35,Tainy,Adicto (with Anuel AA & Ozuna),40073
2021-08-06 17:35,Yung Fazo,Adding,0
2021-08-06 17:38,Maluma,Agua de Jamaica,176970
2021-08-06 17:42,Alvaro Soler,Magia,38256
2021-08-06 17:42,Maluma,Sobrio,201180
2021-08-06 17:46,Tommy Torres,Como Tu Decías,111400
2021-08-07 03:39,5 Seconds of Summer,Red Desert,30160
2021-08-08 15:22,5 Seconds of Summer,Red Desert,45610
2021-08-08 15:26,Dua Lipa,Break My Heart,221820
2021-08-08 15:29,Paige,Goodbye,168826
2021-08-08 15:32,ZAYN,PILLOWTALK,202746
2021-08-08 15:35,Noa Kirel,Please Don't Suck,175493
2021-08-08 15:39,Regard,You,233386
2021-08-08 15:42,Noah Cyrus,Good Cry,197520
2021-08-08 15:46,Alec Benjamin,The Way You Felt,182810
2021-08-08 15:52,Sara Kays,Remember That Night?,161456
2021-08-10 17:34,Sara Kays,Remember That Night?,66057
2021-08-10 17:38,BEA,Blue Escape,232614
2021-08-10 17:41,Daya,First Time,146910
2021-08-10 17:43,Hazey Eyes,Emotion,152309
2021-08-10 17:45,Louis The Child,Better Not (with Wafia),89424
2021-08-10 17:49,The Wldlfe,The Other Side,233773
2021-08-10 17:51,carobae,i don't miss u,107397
2021-08-10 17:54,John Splithoff,Fahrenheit,233659
2021-08-10 17:58,Clara Mae,Loved You Once,52103
2021-08-12 17:11,Ariana Grande,positions,172324
2021-08-12 17:15,Justin Bieber,Hold On,170813
2021-08-12 17:17,Harry Styles,Watermelon Sugar,174000
2021-08-12 17:25,Miley Cyrus,Prisoner (feat. Dua Lipa),169333
2021-08-12 17:29,Dua Lipa,Don't Start Now,183290
2021-08-12 17:38,Ariana Grande,34+35,173710
2021-08-12 17:42,24kGoldn,Mood (feat. iann dior),140533
2021-08-12 17:45,Shawn Mendes,Monster (Shawn Mendes & Justin Bieber),178994
2021-08-12 17:49,Jason Derulo,Take You Dancing,190306
2021-08-12 17:54,Dua Lipa,Break My Heart,221820
2021-08-12 17:57,Billie Eilish,Therefore I Am,174321
2021-08-12 17:59,Ava Max,My Head & My Heart,174760
2021-08-12 18:03,Harry Styles,Golden,208906
2021-08-14 09:54,BTS,Dynamite,199053
2021-08-14 09:57,Lady Gaga,Rain On Me (with Ariana Grande),182200
2021-08-14 10:00,Harry Styles,Adore You,207133
2021-08-16 03:43,Hozier,Someone New,16640
2021-08-17 13:50,Hozier,Someone New,39971
2021-08-17 13:53,DJ Khaled,BIG PAPER (feat. Cardi B),159537
2021-08-17 13:56,Megan Thee Stallion,Shots Fired,170870
2021-08-17 13:59,Lakeyah,Pressure,186837
2021-08-17 14:02,Monaleo,Suck It Up,181224
2021-08-17 14:05,Migos,Type Shit (feat. Cardi B),69169
2021-08-18 13:04,J Balvin,UN DIA (ONE DAY) (Feat. Tainy),13555
2021-08-18 13:04,Lele Pons,Al Lau,23
2021-08-18 13:04,Migos,Type Shit (feat. Cardi B),32560
2021-08-18 13:07,J Balvin,UN DIA (ONE DAY) (Feat. Tainy),174803
2021-08-19 16:19,Ariana Grande,positions,172324
2021-08-19 16:22,Justin Bieber,Hold On,170813
2021-08-19 16:24,Harry Styles,Watermelon Sugar,174000
2021-08-19 16:29,Miley Cyrus,Prisoner (feat. Dua Lipa),169333
2021-08-19 16:32,Dua Lipa,Don't Start Now,183290
2021-08-19 16:34,Ariana Grande,34+35,173710
2021-08-19 16:38,24kGoldn,Mood (feat. iann dior),140533
2021-08-19 16:41,Shawn Mendes,Monster (Shawn Mendes & Justin Bieber),178994
2021-08-19 16:44,Jason Derulo,Take You Dancing,190306
2021-08-19 16:47,Ava Max,My Head & My Heart,174760
2021-08-19 16:52,Dua Lipa,Break My Heart,221820
2021-08-19 16:55,Billie Eilish,Therefore I Am,174321
2021-08-19 16:58,Harry Styles,Golden,208906
2021-08-19 17:04,Olivia Rodrigo,drivers license,242013
2021-08-19 17:07,Ritt Momney,Put Your Records On,210463
2021-08-19 17:09,BTS,Dynamite,41576
2021-08-21 15:38,Loverground,Be Patient,216793
2021-08-21 15:46,Jade LeMac,Constellations,200321
2021-08-21 15:50,Drew Smith,Dawn of the Day,190973
2021-08-21 15:52,BAYLI,16,144637
2021-08-21 15:56,Teen Jesus and the Jean Teasers,AHHHH!,144538
2021-08-21 15:59,dai5y,DO WHAT I WANNA,184320
2021-08-21 16:02,HYRA,Zombie,178657
2021-08-21 16:04,Issey Cross,Tired Of Everybody,157884
2021-08-21 16:09,Dana McCoy,Night After Night,193772
2021-08-21 16:12,Nox Holloway,Audrey,218768
2021-08-21 16:14,YSB Eli,Never Change,133451
2021-08-21 16:18,Prentiss,hazel eyes,115764
2021-08-21 16:20,Yoza,Pretty Lies,133741
2021-08-21 16:24,Nabes,Goodmood,22358
2021-08-21 16:24,Carol Ades,Crying During Sex,220453
2021-08-26 08:09,Nabes,Goodmood,27320
2021-08-30 06:01,Nabes,Goodmood,25470
2021-08-30 12:13,Bensbeendead.,FEELS LIKE DANCING,1800
2021-08-30 12:13,Dreweybear,i hear you calling,9840
2021-08-30 12:13,camoufly,Possibilities,1570
2021-08-30 12:13,GiGi Grombacher,Do It for Love (feat. Sugarzit),14170
2021-08-30 14:56,J Balvin,UN DIA (ONE DAY) (Feat. Tainy),7780
2021-08-31 10:32,Maya Malkin,Seriously?,32257
2021-08-31 10:33,IDER,obsessed,4446
2021-08-31 10:33,GiGi Grombacher,Do It for Love (feat. Sugarzit),23166
2021-08-31 10:37,Carol Ades,Crying During Sex,196581
2021-08-31 10:41,Emma Bradley,I'll Be Outside,239664
2021-08-31 10:44,Laroz,Tutiman,188892
2021-08-31 10:48,Molly Burman,Slipping,84343
2021-08-31 12:38,Molly Burman,Slipping,18135
2021-08-31 12:43,Emma Bradley,I'll Be Outside,239664
2021-08-31 12:46,Nissa Seych,Yuh Know,175394
2021-08-31 12:48,thomTide,soJaded,120956
2021-08-31 12:51,jame minogue,Santiago,142516
2021-08-31 12:53,Benét,Plz,157194
2021-08-31 12:56,ellie d.,Reach Out,171124
2021-08-31 12:59,Talia Goddess,Poster Girl,18108
2021-08-31 13:02,Maya Malkin,Seriously?,3506
2021-08-31 13:02,Talia Goddess,Poster Girl,4578
2021-08-31 13:04,Dreweybear,i hear you calling,162877
2021-08-31 13:07,Bensbeendead.,FEELS LIKE DANCING,133074
2021-08-31 13:10,camoufly,Possibilities,175932
2021-08-31 13:13,Matt Schuster,Who Are You Kidding?,207633
2021-08-31 13:16,Marlhy,Precious,184546
2021-08-31 13:20,Lorelei Marcell,Human Nature,202099
2021-08-31 13:22,Brooke Daye,FTS,138389
2021-08-31 13:23,Disco Lines,All I Want Is You,69888
2021-08-31 13:25,SmallTownHollywood,HEATSTROKE,126686
2021-08-31 13:28,Liyah,Slide,170000
2021-08-31 13:31,Rush Davis,Anyway,156190
2021-08-31 13:34,Sandman,Summer Lover,179324
2021-08-31 13:35,Pinkloud,Deeper,96419
2021-08-31 13:54,Cassiøpeia,Tearjerker,157880
2021-08-31 13:59,Cassiøpeia,Tearjerker,33385
2021-08-31 14:00,She Loves Boon,Poison Over Ice,1103
2021-08-31 14:00,She Loves Boon,Poison Over Ice,41248
2021-08-31 14:00,dylxn,Nothing at All,2978
2021-08-31 14:04,dylxn,Nothing at All,21000
2021-08-31 15:23,dylxn,Nothing at All,152947
2021-08-31 15:27,Good Boy Daisy,It Can't Be That Hard,199698
2021-08-31 15:29,Jay Wile,Feels Good,160769
2021-08-31 15:32,Adrift,Ollie,134445
2021-08-31 15:35,Berta Kennedy,Free-Swimming,198750
2021-08-31 15:38,Abby Sage,Residing in the Sky,210637
2021-08-31 15:42,nobody likes you pat,songs about you,189397
2021-08-31 15:45,Kevin Walkman,its alright :),202035
2021-08-31 15:48,Nabes,Rollin',162000
2021-08-31 15:51,Fulton Lee,Moonbeams,169142
2021-08-31 15:53,Zandi Holup,Wait For You,157166
2021-08-31 15:55,Frankel & Harper,Track & Trace,109379
2021-08-31 15:57,girly.,Missin',125888
2021-08-31 16:00,sidenotes.,cherry cola*,180000
2021-08-31 16:02,LI YILEI,WEI / 未,115068
2021-08-31 16:06,KIDSØ,Hologram,235085
2021-08-31 16:10,LO LA,make me forget him,218664
2021-08-31 16:13,Chloe Bodur,Watch Me,177613
2021-08-31 16:15,Oppidan,Temptations (feat. Charlotte Meldrum),127701
2021-08-31 16:17,Nia Hendricks,IDMY,2143
2021-09-01 15:45,Jay Wile,Feels Good,1716
2021-09-01 15:45,Nia Hendricks,IDMY,37074
2021-09-01 15:45,BORJA,Tu Cuarto,8368
2021-09-01 15:46,Molly Burman,Slipping,2126
2021-09-01 15:46,sidenotes.,cherry cola*,3402
2021-09-01 15:46,Good Boy Daisy,It Can't Be That Hard,2920
2021-09-01 15:48,Yoza,Pretty Lies,133741
2021-09-01 15:51,Jenna Doe,Pink Slips,192320
2021-09-01 15:53,Ryan Librada,Down Bad,130250
2021-09-01 15:56,Teen Jesus and the Jean Teasers,AHHHH!,144538
2021-09-01 16:03,Geese,Low Era - Edit,130309
2021-09-01 16:36,Geese,Low Era - Edit,88736
2021-09-01 16:39,Teen Jesus and the Jean Teasers,AHHHH!,144538
2021-09-01 16:42,STONE,Let's Dance To The Real Thing,167426
2021-09-01 16:47,Elke,The Pink Tip Of A Match Turns Black,162906
2021-09-01 16:51,Gliiico,Isn't It Strange,251463
2021-09-01 16:54,La Paloma,Ya está,181100
2021-09-01 16:57,Gustaf,Best Behavior,204354
2021-09-01 17:01,Royal Castles,Love This Town,199954
2021-09-01 17:04,Ellevator,Easy,191433
2021-09-01 17:08,Benjamin Carter,Psycho,235493
2021-09-01 17:12,Hotel Fiction,Think Twice,259109
2021-09-01 17:14,Yoza,Pretty Lies,133741
2021-09-01 17:17,Girl K,Hah,10059
2021-09-01 17:22,Girl K,Hah,229834
2021-09-01 17:24,Ryan Librada,Down Bad,130250
2021-09-01 17:29,Foyer Red,Slander,24235
2021-09-07 16:39,J Balvin,UN DIA (ONE DAY) (Feat. Tainy),223040
2021-09-07 16:43,AA Sessions,Something Unspoken,191518
2021-09-07 16:47,Jenna Doe,Pink Slips,192320
2021-09-07 16:50,L.A. Exes,Baby Let's Pretend,151893
2021-09-07 16:53,Geese,Low Era - Edit,218887
2021-09-07 16:57,Future Crib,Together Together,149893
2021-09-08 16:50,Teen Jesus and the Jean Teasers,AHHHH!,137809
2021-09-12 16:56,Future Crib,Together Together,12517
2021-09-12 16:56,LoveJSan,Boys Cry Too,108540
2021-09-12 16:56,Regard,You,3265
2021-09-12 17:01,Drake,Way 2 Sexy (with Future & Young Thug),257604
2021-09-12 17:03,Justin Bieber,Hold On,129440
2021-09-13 10:24,Justin Bieber,Hold On,41412
2021-09-13 10:25,The Kid LAROI,STAY (with Justin Bieber),18802
2021-09-13 10:30,Miley Cyrus,Prisoner (feat. Dua Lipa),1200
2021-09-14 07:31,Regard,You,1080
2021-09-14 16:39,Teen Jesus and the Jean Teasers,AHHHH!,6971
2021-09-14 16:39,Teen Jesus and the Jean Teasers,AHHHH!,6069
2021-09-14 16:40,joe p,Off My Mind,48060
2021-09-14 16:44,The Weeknd,Take My Breath,220196
2021-09-14 16:47,The Kid LAROI,STAY (with Justin Bieber),141805
2021-09-14 17:14,Doja Cat,Kiss Me More (feat. SZA),208666
2021-09-15 08:57,Miley Cyrus,Prisoner (feat. Dua Lipa),169333
2021-09-15 09:02,Joel Corry,OUT OUT (feat. Charli XCX & Saweetie),162603
2021-09-15 09:05,Regard,You,233386
2021-09-15 09:08,Justin Bieber,Hold On,170813
2021-09-15 09:10,Lil Nas X,MONTERO (Call Me By Your Name),137875
2021-09-15 09:14,Ariana Grande,34+35,173710
2021-09-15 09:17,Tai Verdes,A-O-K - with 24kGoldn,181400
2021-09-15 09:22,Olivia Rodrigo,good 4 u,178146
2021-09-15 09:24,Kanye West,Praise God,57166
2021-09-15 09:24,Harry Styles,Watermelon Sugar,6620
2021-09-15 09:27,Skrillex,Don’t Go (with Justin Bieber & Don Toliver),168253
2021-09-15 09:30,Justin Bieber,Peaches (feat. Daniel Caesar & Giveon),198081
2021-09-15 09:47,Glass Animals,Heat Waves,284080
2021-09-15 09:51,TELYKast,Nobody To Love (with Loren Gray),146372
2021-09-15 09:54,Jason Derulo,Take You Dancing,190306
2021-09-15 09:57,Doja Cat,You Right,186173
2021-09-15 10:02,Billie Eilish,Therefore I Am,174321
2021-09-15 10:04,Saweetie,Best Friend (feat. Doja Cat),155883
2021-09-15 10:08,Ed Sheeran,Bad Habits,231041
2021-09-15 10:13,Ritt Momney,Put Your Records On,210463
2021-09-15 10:16,Travis Scott,Goosebumps - Remix,162802
2021-09-15 10:18,Joel Corry,BED,178087
2021-09-15 10:21,Galantis,Dandelion,140011
2021-09-15 10:24,Bella Poarch,Build a Bitch,122772
2021-09-15 10:26,Doja Cat,Need to Know,89956
2021-09-17 04:49,Johnny Nash,I Can See Clearly Now,161340
2021-09-17 04:53,Mathieu Lamboley,Le secret,231186
2021-09-17 15:40,Mathieu Lamboley,Coulisses,11713
2021-09-17 15:42,Mathieu Lamboley,Le secret,130200
2021-09-17 15:49,Johnny Nash,I Can See Clearly Now - Edit,72810
2021-09-17 15:51,Mathieu Lamboley,Coulisses,113266
2021-09-17 15:52,Mathieu Lamboley,L'indice,83813
2021-09-17 15:54,Mathieu Lamboley,Agent Ferel & Cie,80160
2021-09-17 15:59,Mathieu Lamboley,Le manoir mystérieux,214000
2021-09-17 16:00,Mathieu Lamboley,Léonard,110280
2021-09-17 16:02,Mathieu Lamboley,En scène !,103226
2021-09-17 16:05,Mathieu Lamboley,Duel,150173
2021-09-17 16:07,Mathieu Lamboley,Sueur froide,138186
2021-09-17 16:10,Mathieu Lamboley,L'arnaque,120706
2021-09-17 16:13,Mathieu Lamboley,Les huit coups,161706
2021-09-17 16:17,Mathieu Lamboley,Les milliards,201480
2021-09-17 16:22,Mathieu Lamboley,La symphonie de Lupin,312186
2021-09-17 16:25,Mathieu Lamboley,Dans l'ombre d'Assane,132160
2021-09-17 16:28,Johnny Nash,I Can See Clearly Now - Edit,164733
2021-09-17 16:31,Lizzo,Cuz I Love You,179978
2021-09-17 16:35,Four Tops,Reach Out I'll Be There,178960
2021-09-17 16:38,Jacques Dutronc,Gentleman cambrioleur - Remastered,187746
2021-09-17 16:39,Mathieu Lamboley,Arsène,30445
2021-09-17 16:42,Surf Mesa,Carried Away (Love To Love) (with Madison Beer),182653
2021-09-17 16:46,Katy Perry,Electric - Pokemon 25 Version,193543
2021-09-17 16:47,Blu DeTiger,"Go Bad - From The Netflix Film “He’s All That""",54035
2021-09-17 16:48,TCTS,Better Without You (feat. Glowie),61980
2021-09-19 05:26,Topic,Chain My Heart,146880
2021-09-19 05:31,ASADI,Caspian,46880
2021-09-19 05:36,WALK THE MOON,Shut Up and Dance,199080
2021-09-19 05:39,Tim Myers,You + Me Together,200204
2021-09-19 05:41,Sun Heat,Feeling Good,135084
2021-09-19 06:57,Radical Face,"Welcome Home, Son",287634
2021-09-19 07:03,St. Lucia,Help Me Run Away,287746
2021-09-21 04:37,Starship,We Built This City,296080
2021-09-21 06:47,Moon Duo,Circles,42094
2021-09-21 06:50,Tim Myers,Run into the Sun,185600
